Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H,,,,
123,759,V,SaintMarysCA,42,25,67,127.5,129.5,125,70.5,,,,
123,760,H,SanFrancisco,29,34,63,3.5,2.5,-145,4.5,,,,
123,761,V,St.Bonaventure,31,34,65,3.5,5.5,NL,5,,,,
123,762,H,Duquesne,32,29,61,131,135,NL,73,,,,
123,763,V,Hawaii,35,41,76,1.5,2.5,-145,76.5,,,,
123,764,H,CSFullerton,28,25,53,147,146.5,125,0.5,,,,
123,765,V,GeorgiaTech,36,26,62,123.5,122.5,NL,68,,,,
123,766,H,Virginia,32,32,64,9,8.5,NL,7.5,,,,
123,767,V,Colorado,30,40,70,10,10.5,NL,8,,,,
123,768,H,WashingtonState,37,22,59,134,136,NL,72,,,,
123,769,V,UMKC,31,27,58,141,140,NL,74,,,,
123,770,H,OralRoberts,27,33,60,7,7,NL,6.5,,,,
123,771,V,SouthDakota,42,42,84,7.5,7.5,NL,76.5,,,,
123,772,H,WesternIllinois,20,54,74,144.5,144.5,NL,0.5,,,,
123,773,V,USC,35,41,76,7.5,8.5,NL,5.5,,,,
123,774,H,California,34,34,68,134,133.5,NL,72.5,,,,
123,775,V,LouisianaTech,32,41,73,1,1.5,NL,73,,,,
123,776,H,UTEP,23,32,55,138,138,NL,2.5,,,,
123,777,V,Missouri,40,33,73,131.5,131.5,NL,71.5,,,,
123,778,H,Tennessee,34,30,64,6,8.5,NL,7.5,,,,
123,779,V,TennesseeTech,26,37,63,137.5,141,NL,74.5,,,,
123,780,H,MurrayState,33,39,72,11.5,14,NL,6.5,,,,
123,781,V,DenverU,20,38,58,136.5,136,NL,72,,,,
123,782,H,NorthDakotaState,46,38,84,14,14,NL,3,,,,
123,783,V,NorthDakota,28,46,74,146,146,NL,76.5,,,,
123,784,H,SouthDakotaState,33,52,85,15,14.5,NL,7,,,,
123,785,V,LongBeachState,40,35,75,158.5,160.5,NL,85.5,,,,
123,786,H,CaliforniaBaptist,42,54,96,3,3.5,NL,1.5,,,,
123,787,V,GrandCanyon,36,45,81,10,10.5,-550,3,,,,
123,788,H,DixieState,22,24,46,142.5,143,425,74.5,,,,
123,789,V,Pepperdine,26,28,54,147,152,475,79.5,,,,
123,790,H,BYU,37,28,65,11,11,-650,4,,,,
123,791,V,Pacific,21,28,49,153,150,1354,79.5,,,,
123,792,H,Gonzaga,52,43,95,25.5,26,-3572,9.5,,,,
123,793,V,OregonState,34,41,75,138,136.5,400,72.5,,,,
123,794,H,Oregon,28,36,64,13,9.5,-500,8.5,,,,
123,795,V,Drexel,37,42,79,3,4,-170,1,,,,
123,796,H,William&Mary,32,32,64,135,135.5,150,72.5,,,,
123,797,V,BallState,40,37,77,151,151,175,81.5,,,,
123,798,H,Ohio,46,39,85,3,4.5,-200,1,,,,
123,307095,V,LoyolaMaryland,34,36,70,144,2,-125,2.5,,,,
123,307096,H,American,39,32,71,2,140,105,74.5,,,,
123,307097,V,NorfolkSt,30,41,71,4,2.5,-155,3.5,,,,
123,307098,H,CoppinState,40,41,81,144,148.5,135,78.5,,,,
123,307101,V,Lehigh,39,36,75,1,144,100,74.5,,,,
123,307102,H,HolyCross,25,47,72,147,1,-120,2,,,,
123,307105,V,AlbanyNY,22,42,64,134,136,100,3.5,,,,
123,307106,H,NewHampshire,35,36,71,3,1.5,-120,71.5,,,,
123,307107,V,Army,29,33,62,132,134,120,70.5,,,,
123,307108,H,Navy,33,36,69,4,2.5,-140,0.5,,,,
123,307109,V,Southern,31,27,58,3.5,5,-190,4,,,,
123,307110,H,AlabamaA&M,34,34,68,138,138.5,170,74.5,,,,
123,307111,V,TexasA&MCorpus,28,25,53,137,135,-105,71.5,,,,
123,307112,H,IncarnateWord,30,42,72,2,1,-115,pk,,,,
123,307113,V,CentralArkansas,25,33,58,141,142.5,650,75.5,,,,
123,307114,H,AbileneChristian,39,54,93,13,13,-1000,4.5,,,,
123,307115,V,BostonU,38,43,81,145.5,146.5,210,77.5,,,,
123,307116,H,Lafayette,38,38,76,6.5,6,-250,3.5,,,,
123,307119,V,NorthwesternSt,39,34,73,147.5,148.5,125,78.5,,,,
123,307120,H,SELouisiana,29,39,68,1,2.5,-145,3.5,,,,
123,307121,V,KennesawSt,25,40,65,135,133,330,70.5,,,,
123,307122,H,NorthFlorida,45,23,68,9,9.5,-400,1.5,,,,
123,307123,V,Stetson,42,23,65,135,132.5,160,72.5,,,,
123,307124,H,Bellarmine,26,50,76,2.5,4,-180,5,,,,
123,307125,V,PrairieViewA&M,38,39,77,18,20.5,-4000,10,,,,
123,307126,H,MissValleySt,26,5,31,139.5,144.5,1400,75,,,,
123,307127,V,Lamar,37,35,72,140.5,142,900,77.5,,,,
123,307128,H,StephenF.Austin,49,53,102,13,14.5,-1600,5.5,,,,
123,307129,V,AlcornState,33,24,57,1,3.5,-160,71.5,,,,
123,307130,H,AlabamaState,17,35,52,134,138,140,2.5,,,,
123,307131,V,TexasSouthern,32,34,66,11,9.5,-500,4,,,,
123,307132,H,ArkPineBluff,26,31,57,145.5,144,400,74.5,,,,
123,307133,V,NewOrleansU,36,26,62,151,152,350,81,,,,
123,307134,H,NichollsState,42,44,86,8,8,-420,3,,,,
123,307135,V,McNeeseState,38,36,74,160.5,160,100,82.5,,,,
123,307136,H,HoustonBaptist,29,42,71,3.5,1,-120,2.5,,,,
123,307137,V,JacksonState,34,41,75,129.5,131.5,120,71,,,,
123,307138,H,Grambling,33,28,61,3.5,2.5,-140,2.5,,,,
123,307139,V,Jacksonville,18,36,54,139,140,110,3.5,,,,
123,307140,H,NorthAlabama,40,36,76,3.5,2,-130,73.5,,,,
123,307141,V,FlaGulfCoast,26,30,56,140.5,138,190,2,,,,
123,307142,H,Lipscomb,35,36,71,5,5.5,-220,73.5,,,,
123,307143,V,StonyBrook,29,36,65,136,136.5,135,73,,,,
123,307144,H,NJIT,37,37,74,3.5,3,-155,0.5,,,,
124,811,V,JamesMadison,43,36,79,2,142.5,190,77,,,,
124,812,H,Northeastern,29,43,72,141.5,5,-220,6,,,,
124,813,V,Davidson,27,42,69,2,3.5,-170,2.5,,,,
124,814,H,Massachusetts,32,28,60,144,145.5,150,76,,,,
124,815,V,Rutgers,38,36,74,136,135.5,175,73.5,,,,
124,816,H,IndianaU,33,37,70,5.5,5,-200,4,,,,
124,817,V,Delaware,37,30,67,140.5,141,135,75,,,,
124,818,H,NCWilmington,36,26,62,4,3,-155,2,,,,
124,819,V,WesternKentucky,31,37,68,10,10.5,-600,3,,,,
124,820,H,MiddleTennSt,20,32,52,138,137,450,71.5,,,,
124,821,V,Towson,34,35,69,140,140.5,200,75.5,,,,
124,822,H,Hofstra,42,32,74,6,5.5,-240,1,,,,
124,823,V,Fordham,28,14,42,125.5,124,1000,64.5,,,,
124,824,H,RhodeIsland,23,29,52,16.5,15.5,-2000,9,,,,
124,825,V,MemphisU,49,31,80,5.5,7.5,-260,72,,,,
124,826,H,EastCarolina,18,35,53,131,134.5,220,0.5,,,,
124,827,V,UtahU,44,35,79,4.5,5,-210,2.5,,,,
124,828,H,WashingtonU,41,42,83,141,142,180,77.5,,,,
124,829,V,Nevada,33,55,88,3.5,4.5,-200,3.5,,,,
124,830,H,Wyoming,34,59,93,145.5,147.5,175,78,,,,
124,831,V,LoyolaChicago,43,26,69,6.5,7,-280,70,,,,
124,832,H,Bradley,19,37,56,129.5,130.5,240,1,,,,
124,833,V,NotreDame,30,43,73,142.5,139,130,72,,,,
124,834,H,MiamiFlorida,22,37,59,1.5,3,-150,4,,,,
124,835,V,Valparaiso,38,32,70,138,138,100,73,,,,
124,836,H,IllinoisState,26,40,66,1,1.5,-120,4,,,,
124,837,V,UMKC,41,40,81,136.5,136.5,240,73,,,,
124,838,H,OralRoberts,30,46,76,6,6.5,-280,6,,,,
124,839,V,SanDiegoState,44,47,91,15.5,16.5,-2000,5.5,,,,
124,840,H,AirForce,31,28,59,127.5,128.5,1000,69.5,,,,
124,307161,V,NorfolkSt,37,40,77,2,3,-155,4.5,,,,
124,307162,H,CoppinState,50,31,81,149,150.5,135,81.5,,,,
124,307165,V,AlbanyNY,45,38,83,136,135.5,105,72,,,,
124,307166,H,NewHampshire,26,38,64,2,1.5,-125,3.5,,,,
124,307167,V,Lehigh,35,47,82,145,1,-115,1,,,,
124,307168,H,HolyCross,36,38,74,1,146,-105,78,,,,
124,307169,V,Radford,39,28,68,137.5,137,140,72,,,,
124,307170,H,NCAsheville,25,42,76,1,3.5,-160,4.5,,,,
124,307171,V,DelawareState,34,49,83,157.5,160,700,1,,,,
124,307172,H,MorganState,58,41,99,12.5,13.5,-1100,87.5,,,,
124,307173,V,StonyBrook,21,35,56,136,136,125,67,,,,
124,307174,H,NJIT,13,31,44,4,2.5,-145,3.5,,,,
124,307175,V,Presbyterian,26,31,57,130,127.5,200,2.5,,,,
124,307176,H,HighPoint,46,35,81,6.5,5.5,-240,70.5,,,,
124,307177,V,CharlestonSou,26,36,62,141.5,139,550,73.5,,,,
124,307178,H,GardnerWebb,44,30,74,12.5,12.5,-800,2.5,,,,
124,307179,V,Army,34,37,87,133,132.5,125,70,,,,
124,307180,H,Navy,28,43,78,3,2.5,-145,3,,,,
124,307181,V,BostonU,35,29,64,148,147,195,78.5,,,,
124,307182,H,Lafayette,31,30,61,4.5,5,-230,5,,,,
124,307183,V,American,31,21,81,141.5,142,175,72.5,,,,
124,307184,H,LoyolaMaryland,23,29,79,4,5,-200,5.5,,,,
125,849,V,LoyolaMarymount,39,36,75,8,10,-550,3,,,,
125,850,H,PortlandU,28,22,50,142.5,140.5,425,73.5,,,,
125,851,V,SoIllinois,33,33,66,138,135,250,72,,,,
125,852,H,IndianaState,34,35,69,5,6.5,-300,4,,,,
125,853,V,Syracuse,26,32,58,129,130.5,270,71,,,,
125,854,H,Virginia,35,46,81,6,7.5,-330,2,,,,
125,857,V,LoyolaChicago,25,40,65,7,7,-280,6.5,,,,
125,858,H,Bradley,29,29,58,130,131,240,68.5,,,,
125,859,V,UtahState,34,22,56,6,6.5,-270,6.5,,,,
125,860,H,UNLV,39,20,59,138,138.5,230,75.5,,,,
125,861,V,OklahomaState,41,40,81,3,7,-305,2,,,,
125,862,H,IowaState,31,29,60,144.5,141,255,77,,,,
125,863,V,TexasTech,39,48,87,134.5,1.5,-125,1.5,,,,
125,864,H,WestVirginia,39,49,88,2,136.5,105,75,,,,
125,865,V,ArizonaState,18,49,67,156.5,155.5,175,2.5,,,,
125,866,H,Arizona,40,40,80,7,4.5,-200,79,,,,
125,307193,V,Radford,39,34,73,137.5,139,135,74.5,,,,
125,307194,H,NCAsheville,27,36,63,2.5,3.5,-155,5.5,,,,
125,307195,V,CharlestonSou,39,32,71,140,139,600,76,,,,
125,307196,H,GardnerWebb,42,38,80,12.5,12.5,-900,6.5,,,,
125,307197,V,Presbyterian,31,40,71,130,129,300,67.5,,,,
125,307198,H,HighPoint,26,30,56,8,8,-360,5,,,,
125,307201,V,PrairieViewA&M,40,33,73,9,9.5,-500,71.5,,,,
125,307202,H,ArkPineBluff,20,36,56,135,135,400,0.5,,,,
125,307205,V,Southern,28,36,64,7,8.5,-400,3,,,,
125,307206,H,AlabamaState,21,45,66,129.5,130.5,330,68.5,,,,
126,601,V,Tulsa,25,42,67,1,1.5,-125,5,,,,
126,602,H,Temple,44,32,76,126.5,127.5,105,69,,,,
126,603,V,SoIllinois,29,30,59,137,134.5,195,71.5,,,,
126,604,H,IndianaState,31,40,71,6.5,6,-230,3.5,,,,
126,607,V,WesternMichigan,31,27,58,141.5,141,800,75.5,,,,
126,608,H,Ohio,43,38,81,11.5,15,-1400,6,,,,
126,609,V,Richmond,40,39,79,10.5,13.5,-1000,5.5,,,,
126,610,H,St.Josephs,31,25,56,159.5,152.5,650,80,,,,
126,611,V,MississippiSt,23,30,53,130,127.5,425,67.5,,,,
126,612,H,Tennessee,26,30,56,9,9.5,-550,5,,,,
126,613,V,SMU,31,41,72,142.5,142.5,125,75.5,,,,
126,614,H,MemphisU,34,42,76,3,2,-145,0.5,,,,
126,617,V,Toledo,45,45,90,5,4.5,-190,78.5,,,,
126,618,H,MiamiOhio,33,48,81,146,146,170,1.5,,,,
126,619,V,NorthCarolina,34,41,75,142.5,3.5,-170,74.5,,,,
126,620,H,Pittsburgh,27,38,65,pk,144.5,150,0.5,,,,
126,621,V,Oklahoma,43,37,80,143.5,143,145,78.5,,,,
126,622,H,Texas,34,45,79,5,3,-165,3.5,,,,
126,623,V,EasternMichigan,26,39,65,142,143.5,450,77.5,,,,
126,624,H,Akron,42,44,86,11.5,11,-600,3.5,,,,
126,625,V,Kentucky,32,27,59,144.5,148,250,79,,,,
126,626,H,Alabama,35,35,70,8.5,7,-300,4,,,,
126,629,V,Drake,26,42,68,3.5,3.5,-165,5,,,,
126,630,H,MissouriSt,41,20,61,145.5,146.5,145,78.5,,,,
126,631,V,SIUEdwardsville,35,52,87,145,143,220,76,,,,
126,632,H,EasternIllinois,29,45,74,6.5,7,-260,6,,,,
126,633,V,Butler,24,27,51,126.5,122.5,210,1,,,,
126,634,H,Connecticut,38,25,63,6.5,5.5,-250,66.5,,,,
126,635,V,Dayton,36,40,76,134.5,134,350,73,,,,
126,636,H,SaintLouis,31,40,71,8,9,-420,8,,,,
126,637,V,Missouri,35,47,82,147,150,125,80.5,,,,
126,638,H,Auburn,39,49,88,1.5,3,-145,0.5,,,,
126,639,V,LSU,41,37,78,6,5,-220,2,,,,
126,640,H,TexasA&M,36,30,66,140.5,141,190,76,,,,
126,641,V,GeorgiaTech,25,43,68,142.5,141,220,76.5,,,,
126,642,H,Duke,33,42,75,4.5,6,-260,1.5,,,,
126,643,V,SEMissouriSt,32,34,66,3,5,-220,4,,,,
126,644,H,TennMartin,32,37,69,145.5,141,190,73.5,,,,
126,307001,V,FairDickinson,34,46,94,151.5,150.5,175,79,,,,
126,307002,H,St.FrancisPA,38,42,92,5.5,4.5,-200,2,,,,
127,653,V,BYU,37,36,73,6.5,7,-260,3,,,,
127,654,H,Pepperdine,32,44,76,146.5,149,220,79.5,,,,
127,655,V,Towson,25,38,63,147,147,125,3.5,,,,
127,656,H,JamesMadison,43,35,78,4,2.5,-145,78.5,,,,
127,657,V,RhodeIsland,37,36,73,5,7,-300,2.5,,,,
127,658,H,LaSalle,31,29,60,138.5,141,250,75,,,,
127,659,V,MiamiFlorida,23,36,59,141.5,141.5,475,73.5,,,,
127,660,H,FloridaState,35,46,81,12,11.5,-650,3.5,,,,
127,661,V,Duquesne,48,38,86,7,6.5,-270,67,,,,
127,662,H,Fordham,25,37,62,118.5,121.5,230,2,,,,
127,663,V,Vanderbilt,29,42,71,147,145.5,600,77.5,,,,
127,664,H,Florida,37,41,78,13.5,12.5,-900,5,,,,
127,665,V,WesternCarolina,37,24,61,158.5,158,-110,0.5,,,,
127,666,H,VMI,39,48,87,2,1,-110,84.5,,,,
127,667,V,Marquette,18,41,63,138.5,139,115,1,,,,
127,668,H,Providence,25,34,72,1,2,-135,72.5,,,,
127,669,V,Creighton,44,41,85,1.5,2,-135,3.5,,,,
127,670,H,SetonHall,54,27,81,148,147.5,115,81,,,,
127,671,V,EastCarolina,25,39,64,130,132.5,195,70.5,,,,
127,672,H,CentralFlorida,42,29,71,6.5,6,-230,pk,,,,
127,675,V,Wofford,42,27,69,9,8.5,-430,4.5,,,,
127,676,H,TheCitadel,38,39,77,161.5,163,360,87,,,,
127,679,V,Georgia,26,33,59,159.5,158.5,190,80.5,,,,
127,680,H,SouthCarolina,36,47,83,5,5.5,-220,0.5,,,,
127,681,V,VirginiaTech,31,31,62,139.5,1,-120,73.5,,,,
127,682,H,NotreDame,22,29,51,pk,140,100,2,,,,
127,683,V,PennState,39,40,79,146.5,147,270,80,,,,
127,684,H,OhioState,43,40,83,7.5,7,-330,3,,,,
127,685,V,WakeForest,21,46,67,146.5,145,270,75,,,,
127,686,H,NCState,32,40,72,7,8,-330,1.5,,,,
127,687,V,Mississippi,25,34,59,142.5,143,170,1,,,,
127,688,H,Arkansas,37,37,74,5.5,4.5,-190,75,,,,
127,689,V,St.Johns,49,32,81,156,152,-125,82,,,,
127,690,H,Depaul,34,34,68,1.5,pk,105,3,,,,
127,691,V,BoiseState,25,31,56,1,3,-155,5,,,,
127,692,H,ColoradoState,40,38,78,147.5,148,135,78,,,,
127,693,V,KansasState,26,33,59,137.5,135.5,1200,74.5,,,,
127,694,H,Baylor,54,53,107,26,23.5,-3000,8.5,,,,
127,695,V,WashingtonState,24,34,58,135,136,925,71.5,,,,
127,696,H,Colorado,39,31,70,15.5,16,-1700,5.5,,,,
127,697,V,Drake,44,34,78,4,4,-180,77,,,,
127,698,H,MissouriSt,35,38,73,144,144,160,0.5,,,,
127,699,V,Louisville,22,28,50,129,130,110,67.5,,,,
127,700,H,Clemson,21,33,54,1,1.5,-130,2,,,,
127,701,V,Wisconsin,38,23,61,3.5,3.5,-180,69,,,,
127,702,H,Maryland,20,35,55,130.5,129,160,2.5,,,,
127,703,V,UtahState,37,46,83,6,7,-280,4.5,,,,
127,704,H,UNLV,34,40,74,136,137.5,240,73.5,,,,
127,705,V,BowlingGreen,43,48,91,154.5,155.5,160,84,,,,
127,706,H,KentState,41,55,96,4.5,3.5,-180,4,,,,
127,707,V,Mercer,33,35,68,145,146,180,77.5,,,,
127,708,H,NCGreensboro,41,40,81,5,5,-210,1,,,,
127,307009,V,FairDickinson,38,44,82,151.5,151.5,170,81.5,,,,
127,307010,H,St.FrancisPA,40,50,90,4,4.5,-190,2,,,,
127,307011,V,NewOrleansU,37,36,73,1,154,105,81,,,,
127,307012,H,NorthwesternSt,34,47,81,152.5,1.5,-125,2.5,,,,
127,307013,V,SamHoustonSt,38,37,75,9,9.5,-500,3,,,,
127,307014,H,TexasA&MCorpus,30,40,70,141.5,140,400,75,,,,
127,307015,V,McNeeseState,30,39,69,153.5,152.5,750,78.5,,,,
127,307016,H,NichollsState,29,47,76,13.5,13.5,-1200,7.5,,,,
127,307017,V,HoustonBaptist,41,32,73,145.5,149,115,79.5,,,,
127,307018,H,IncarnateWord,30,27,57,4.5,2,-135,3.5,,,,
127,307019,V,StephenF.Austin,35,27,62,136,135.5,120,73,,,,
127,307020,H,AbileneChristian,36,46,82,4,2.5,-140,1.5,,,,
127,307021,V,CentralArkansas,30,27,57,2,1,-120,2,,,,
127,307022,H,SELouisiana,37,32,69,150.5,150,100,78,,,,
127,307023,V,Merrimack,34,34,68,139,138.5,210,72,,,,
127,307024,H,LongIsland,23,40,63,6,6,-250,7,,,,
128,713,V,OregonState,27,35,62,135,135,575,72,,,,
128,714,H,USC,30,45,75,12,12,-850,7,,,,
128,715,V,Wyoming,30,27,57,144,141,850,78,,,,
128,716,H,SanDiegoState,63,24,87,16,15.5,-1500,3.5,,,,
128,717,V,UTEP,38,41,79,151,145.5,105,1.5,,,,
128,718,H,TexSanAntonio,46,40,86,1,1.5,-125,79.5,,,,
128,719,V,MichiganState,20,17,37,143,141.5,135,0.5,,,,
128,720,H,Rutgers,26,41,67,2.5,3,-155,72.5,,,,
128,721,V,LouisianaTech,37,39,76,7.5,7,-330,4,,,,
128,722,H,SouthernMiss,37,26,63,128,131.5,270,72,,,,
128,723,V,MemphisU,23,42,65,141.5,142.5,160,1,,,,
128,724,H,SMU,33,34,67,3,4,-180,73.5,,,,
128,725,V,Bradley,32,30,85,4,5.5,-260,3,,,,
128,726,H,Valparaiso,29,33,91,128,131.5,220,70.5,,,,
128,731,V,TCU,19,32,51,136.5,136.5,850,70,,,,
128,732,H,Kansas,18,41,59,13,14,-1500,8.5,,,,
128,733,V,TennesseeState,22,31,53,131,136,575,71.5,,,,
128,734,H,MurrayState,31,42,73,10.5,12.5,-850,5,,,,
128,735,V,MoreheadState,35,50,85,127.5,131,150,71.5,,,,
128,736,H,JacksonvilleSt,32,34,66,3,3.5,-170,4,,,,
128,737,V,Gonzaga,40,50,90,26,29.5,NL,14.5,,,,
128,738,H,SanDiego,29,33,62,157,156,NL,81,,,,
128,743,V,EasternIllinois,18,23,41,5.5,8.5,-360,7,,,,
128,744,H,TennMartin,26,25,51,150,143.5,300,72.5,,,,
128,747,V,Belmont,39,42,81,6.5,5.5,-230,4.5,,,,
128,748,H,AustinPeay,40,36,76,154,152,195,80.5,,,,
128,751,V,SIUEdwardsville,34,28,62,141,140,125,74.5,,,,
128,752,H,SEMissouriSt,27,37,64,2,3,-145,3,,,,
128,753,V,UAB,29,41,70,8,10.5,-650,8.5,,,,
128,754,H,MiddleTennSt,34,25,59,133.5,133.5,475,71.5,,,,
128,755,V,WeberState,37,44,81,11,11.5,-800,4,,,,
128,756,H,IdahoU,28,28,56,144,145.5,550,76.5,,,,
128,759,V,HoustonU,44,39,83,17,15,-1300,3.5,,,,
128,760,H,Tulane,14,46,60,126.5,127,775,67,,,,
128,765,V,AirForce,30,28,58,3,5.5,-200,5,,,,
128,766,H,SanJoseState,36,23,59,143,141.5,175,74,,,,
128,769,V,Stanford,33,40,73,144,143,330,75.5,,,,
128,770,H,Arizona,29,35,64,4.5,9,-400,7,,,,
128,771,V,California,30,38,68,146,143.5,305,76,,,,
128,772,H,ArizonaState,29,43,72,7.5,8.5,-365,6,,,,
128,773,V,NewMexico,19,34,62,125.5,128.5,240,66.5,,,,
128,774,H,FresnoState,19,34,64,7.5,7,-280,4.5,,,,
128,307031,V,NCAsheville,31,49,80,157.5,157,550,82.5,,,,
128,307032,H,Winthrop,38,46,84,11.5,12.5,-800,5.5,,,,
128,307033,V,Merrimack,25,43,68,137,137,220,72.5,,,,
128,307034,H,LongIsland,42,36,78,6,6,-260,0.5,,,,
129,831,V,Monmouth,41,36,77,1.5,4,-180,76.5,,,,
129,832,H,Niagara,26,41,67,147,146,160,1,,,,
129,833,V,DetroitU,44,34,78,1,147.5,105,79,,,,
129,834,H,YoungstownState,41,34,75,150.5,1,-125,1,,,,
129,835,V,ULLafayette,31,31,62,131.5,133.5,150,71.5,,,,
129,836,H,TexasState,24,36,60,4,3.5,-170,4,,,,
129,837,V,FloridaIntl,23,26,55,135.5,135,260,70.5,,,,
129,838,H,CharlotteU,22,27,63,5,7,-310,5.5,,,,
129,839,V,IllinoisChicago,23,45,68,133.5,136,150,1,,,,
129,840,H,NorthernKentucky,32,40,72,3,3.5,-170,71.5,,,,
129,843,V,WiscMilwaukee,34,34,68,2,4.5,-210,4,,,,
129,844,H,IUPUI,40,33,73,145.5,147.5,180,78.5,,,,
129,845,V,CoastalCarolina,38,41,79,3,141.5,-135,75,,,,
129,846,H,GeorgiaSouthern,25,37,62,142.5,pk,115,3.5,,,,
129,851,V,CalSantaBarb,36,36,72,6.5,7.5,-340,0.5,,,,
129,852,H,UCDavis,16,35,51,143.5,145,280,74.5,,,,
129,853,V,Oakland,31,50,81,159,155.5,-120,80.5,,,,
129,854,H,IPFW,27,39,66,3,1,100,1,,,,
129,855,V,WiscGreenBay,38,30,68,134.5,136,155,74,,,,
129,856,H,ClevelandState,39,35,74,5.5,4,-175,2.5,,,,
129,857,V,CSNorthridge,33,37,70,2.5,5,-220,2,,,,
129,858,H,CalPolySLO,29,47,76,144.5,145.5,190,75.5,,,,
129,859,V,UTArlington,35,33,75,2.5,3,-160,76,,,,
129,860,H,ArkansasState,26,42,83,148.5,146.5,140,2,,,,
129,861,V,AppalachianSt,30,32,62,3,4,-180,4,,,,
129,862,H,Troy,37,34,71,129,131.5,160,72.5,,,,
129,863,V,Ohio,41,35,76,161,160.5,125,85.5,,,,
129,864,H,Buffalo,32,43,75,3.5,2.5,-145,4.5,,,,
129,867,V,ULMonroe,31,31,62,135.5,135.5,550,72,,,,
129,868,H,ArkansasLR,36,30,66,10,12,-800,6,,,,
129,869,V,Manhattan,24,31,55,119.5,121,350,64,,,,
129,870,H,St.Peter's,21,38,59,10,8,-420,6.5,,,,
129,871,V,NorthDakotaState,28,43,71,1,3.5,-185,3,,,,
129,872,H,UMKC,27,40,67,122.5,120,165,64.5,,,,
129,873,V,NebraskaOmaha,20,39,59,143,146,350,76,,,,
129,874,H,SouthDakota,54,37,91,8,8.5,-420,0.5,,,,
129,875,V,TarletonSt,28,32,60,145,141,245,73,,,,
129,876,H,UtahValley,38,35,73,8,6.5,-290,1.5,,,,
129,879,V,WesternIllinois,41,40,81,138.5,140.5,170,76,,,,
129,880,H,NorthDakota,29,54,83,6,4.5,-190,5,,,,
129,881,V,RobertMorris,28,42,70,144.5,146,750,76,,,,
129,882,H,WrightState,31,48,79,16.5,13.5,-1200,8,,,,
129,885,V,Iowa,41,34,75,164.5,162,140,86.5,,,,
129,886,H,Illinois,43,37,80,1.5,3,-160,1,,,,
129,887,V,DixieState,35,39,74,152,152.5,425,81,,,,
129,888,H,CaliforniaBaptist,41,48,89,9,9.5,-550,4.5,,,,
129,889,V,NewMexicoState,30,32,62,131,132.5,170,71,,,,
129,890,H,GrandCanyon,37,33,70,2.5,5,-190,1.5,,,,
129,891,V,BoiseState,38,47,85,144.5,3,-160,2.5,,,,
129,892,H,ColoradoState,39,38,77,1.5,145.5,140,78,,,,
129,893,V,CSFullerton,32,58,90,131.5,132,400,71,,,,
129,894,H,CSBakersfield,30,54,84,11,9.5,-500,6,,,,
129,895,V,CalIrvine,25,28,53,4.5,3.5,-150,1,,,,
129,896,H,Hawaii,22,29,51,140,137,130,73.5,,,,
129,897,V,NorthTexas,36,43,79,6.5,7.5,-340,5,,,,
129,898,H,Rice,37,37,74,136,137.5,280,74.5,,,,
129,899,V,No.Colorado,30,34,64,5,5,-215,3,,,,
129,900,H,NorthernArizona,28,40,68,133.5,133.5,185,71,,,,
129,307045,V,Longwood,23,26,49,3,1.5,-125,65.5,,,,
129,307046,H,Presbyterian,15,30,45,127,126,105,0.5,,,,
129,307047,V,NCAsheville,26,31,57,156.5,155,600,79,,,,
129,307048,H,Winthrop,25,30,55,13.5,12.5,-900,8.5,,,,
129,307049,V,Bellarmine,50,34,84,8,8,-380,1,,,,
129,307050,H,KennesawSt,26,41,67,127,128,320,70,,,,
129,307051,V,NorthAlabama,38,44,82,146.5,145,110,76.5,,,,
129,307052,H,NorthFlorida,31,47,78,1,1.5,-130,2,,,,
129,307053,V,Liberty,22,37,59,9.5,11,-600,7,,,,
129,307054,H,Jacksonville,22,32,54,130,129.5,450,66,,,,
129,307055,V,Stetson,35,28,63,137.5,136.5,105,73.5,,,,
129,307056,H,FlaGulfCoast,31,33,64,1.5,2,-125,3,,,,
129,307059,V,HighPoint,31,28,59,141,138,280,71.5,,,,
129,307060,H,GardnerWebb,25,30,55,8,7.5,-340,7,,,,
129,307061,V,CharlestonSou,26,32,58,136,135.5,280,71,,,,
129,307062,H,Campbell,31,28,59,7.5,7.5,-340,3,,,,
130,601,V,Alabama,29,32,61,154.5,3,-185,4,,,,
130,602,H,Oklahoma,32,34,66,1,153,165,78.5,,,,
130,603,V,TexasA&M,24,44,68,2,2,-135,1,,,,
130,604,H,KansasState,23,38,61,124.5,124.5,115,66,,,,
130,605,V,Clemson,22,31,53,134,135.5,185,2,,,,
130,606,H,Duke,41,38,79,4,5.5,-215,72.5,,,,
130,607,V,Tulsa,37,40,77,3.5,2.5,-155,1.5,,,,
130,608,H,EastCarolina,35,33,68,127.5,130,135,72,,,,
130,609,V,Providence,42,30,72,3,4.5,-190,1.5,,,,
130,610,H,Georgetown,38,35,73,140,142.5,170,77.5,,,,
130,611,V,William&Mary,44,40,84,139,138.5,185,75,,,,
130,612,H,Towson,29,45,74,4,5,-215,6,,,,
130,615,V,LaSalle,30,32,62,137,138.5,750,73,,,,
130,616,H,VaCommonwealth,33,40,73,13.5,14,-1200,8,,,,
130,617,V,Hofstra,39,43,82,147,2.5,-135,0.5,,,,
130,618,H,NCWilmington,36,37,73,1,144.5,115,76,,,,
