0,Purdue Fort Wayne,70,IUPUI,55,20230112,-15.5
0,Drexel,66,Stony Brook,67,20230112,-4.5
0,North Alabama,54,Liberty,72,20230112,+17.5
0,Youngstown State,84,Detroit,79,20230112,-2.5
0,Louisiana-Lafayette,86,Louisiana-Monroe,73,20230112,-7.5
0,James Madison,62,South Alabama,63,20230112,-2.5
0,Lindenwood,71,Southeast Missouri State,94,20230112,+9.5
0,Western Illinois,63,Oral Roberts,87,20230112,+15.5
0,St. Thomas (MN,60,Kansas City,81,20230112,+1.5
0,Wright State,99,Green Bay,67,20230112,-9.5
0,Texas State,61,Arkansas State,58,20230112,-2.5
0,Northern Kentucky,75,Milwaukee,80,20230112,+0.5
0,Texas A&M-Commerce,59,Houston Christian,68,20230112,-4.5
0,Nicholls,66,Lamar,69,20230112,-10.5
0,North Dakota,63,Omaha,69,20230112,+4.5
0,Southeastern Louisiana,85,Texas A&M-Corpus Christi,82,20230112,+8.5
0,Morehead State,62,Tennessee Tech,79,20230112,+1.5
0,SIUE,80,Eastern Illinois,62,20230112,-7.5
0,New Orleans,85,Incarnate Word,79,20230112,-2.5
0,Stephen F. Austin,85,Utah Tech,72,20230112,-3.5
0,Lipscomb,87,Austin Peay,65,20230112,+1.5
0,UT Arlington,48,Grand Canyon,80,20230112,+11.5
0,Loyola Marymount,62,Saint Mary's,76,20230112,+14.5
0,Idaho State,68,Montana State,81,20230112,+10.5
0,Little Rock,67,Southern Indiana,74,20230112,+7.5
0,North Dakota State,90,Denver,70,20230112,+0.5
0,Sam Houston State,74,Southern Utah,86,20230112,-1.5
0,UT Martin,77,Tennessee State,66,20230112,+3.5
0,Southern Miss,67,Marshall,89,20230112,+8.5
0,Weber State,59,Montana,57,20230112,+4.5
0,Arizona State,90,Oregon,73,20230112,+5.5
0,McNeese State,75,Northwestern State,89,20230112,+8.5
0,Colorado,61,USC,68,20230112,+3.5
0,Gonzaga,75,BYU,74,20230112,-6.5
0,Northern Arizona,74,Portland State,75,20230112,+7.5
0,Cal Poly,58,Long Beach State,77,20230112,+8.5
0,New Mexico State,66,Seattle,69,20230112,+3.5
0,Northern Colorado,64,Sacramento State,72,20230112,+3.5
0,Pepperdine,89,San Diego,92,20230112,+2.5
0,Arizona,86,Oregon State,74,20230112,-15.5
0,Utah,49,UCLA,68,20230112,+12.5
0,San Francisco,87,Portland,92,20230112,-2.5
0,Stanford,69,Washington,86,20230112,+2.5
0,Yale,82,Cornell,94,20230113,-0.5
0,Kent State,70,Ohio,65,20230113,-4.5
0,Eastern Michigan,67,Akron,104,20230113,+13.5
0,Nebraska,55,Purdue,73,20230113,+15.5
0,Fairfield,69,Iona,75,20230113,+17.5
0,Siena,70,Niagara,64,20230113,-1.5
0,Villanova,71,Butler,79,20230113,-2.5
0,Saint Peter's,51,Quinnipiac,58,20230113,+9.5
0,Marist,76,Canisius,58,20230113,+3.5
0,Manhattan,62,Mount St. Mary's,57,20230113,+5.5
0,Michigan State,66,Illinois,75,20230113,+5.5
0,VCU,63,Dayton,62,20230113,+7.5
0,Utah State,70,Nevada,85,20230113,+2.5
0,Seton Hall,71,DePaul,67,20230114,-4.5
0,Drexel,76,Northeastern,55,20230114,+3.5
0,West Virginia,76,Oklahoma,77,20230114,+3.5
0,Kentucky,63,Tennessee,56,20230114,+10.5
0,Cleveland State,89,IUPUI,54,20230114,-10.5
0,Miami (FL,81,North Carolina State,83,20230114,+3.5
0,Davidson,65,George Mason,67,20230114,+4.5
0,Loyola Chicago,55,Saint Joseph's,86,20230114,+1.5
0,Army,83,Boston,74,20230114,+3.5
0,Holy Cross,48,Lafayette,62,20230114,+7.5
0,Bowling Green,92,Western Michigan,108,20230114,+0.5
0,Sacred Heart,79,St. Francis Brooklyn,82,20230114,-1.5
0,Western Carolina,61,Citadel,65,20230114,-1.5
0,Fairleigh Dickinson,88,Central Connecticut State,80,20230114,+1.5
0,Wisconsin,45,Indiana,63,20230114,+5.5
0,Georgia,62,Ole Miss,58,20230114,+5.5
0,Bryant,87,New Hampshire,81,20230114,-4.5
0,Maine,77,UMBC,85,20230114,+8.5
0,North Alabama,78,Queens (NC,107,20230114,+7.5
0,Columbia,51,Harvard,73,20230114,+13.5
0,Robert Morris,75,Detroit,87,20230114,+5.5
0,North Dakota State,78,Omaha,65,20230114,-2.5
0,Penn,71,Dartmouth,75,20230114,-6.5
0,American,62,Lehigh,78,20230114,-2.5
0,Coastal Carolina,66,Georgia State,100,20230114,+4.5
0,North Carolina,80,Louisville,59,20230114,-13.5
0,Providence,67,Creighton,73,20230114,+7.5
0,Stony Brook,59,North Carolina A&T,61,20230114,+5.5
0,Delaware,62,Hofstra,86,20230114,+9.5
0,Massachusetts-Lowell,65,Binghamton,66,20230114,-6.5
0,Bucknell,65,Colgate,71,20230114,+13.5
0,UCF,69,Tulane,77,20230114,+2.5
0,UTSA,54,Charlotte,72,20230114,+15.5
0,Merrimack College,59,Stonehill,47,20230114,+3.5
0,Miami (OH,61,Ball State,75,20230114,+10.5
0,Princeton,70,Brown,72,20230114,-3.5
0,Arkansas,84,Vanderbilt,97,20230114,-3.5
0,North Texas,62,Florida Atlantic,66,20230114,+3.5
0,Charleston Southern,70,Radford,75,20230114,+7.5
0,Kansas State,68,TCU,82,20230114,+4.5
0,UNC Asheville,72,Gardner-Webb,67,20230114,+5.5
0,Winthrop,78,Campbell,74,20230114,+3.5
0,North Florida,72,Kennesaw State,86,20230114,+7.5
0,Richmond,63,St. Bonaventure,71,20230114,+0.5
0,Stetson,70,Eastern Kentucky,85,20230114,+3.5
0,Fordham,66,La Salle,64,20230114,+1.5
0,Stephen F. Austin,58,Southern Utah,67,20230114,+3.5
0,Southeast Missouri State,91,Morehead State,86,20230114,+1.5
0,Monmouth,48,Towson,68,20230114,+17.5
0,Youngstown State,85,Oakland,69,20230114,-2.5
0,Pittsburgh,71,Georgia Tech,60,20230114,-2.5
0,North Dakota,71,Denver,78,20230114,+5.5
0,UTEP,82,Rice,83,20230114,+3.5
0,Southern Miss,74,Arkansas State,57,20230114,-5.5
0,Texas State,58,Louisiana-Monroe,61,20230114,-4.5
0,Missouri,64,Florida,73,20230114,+5.5
0,Iowa State,60,Kansas,62,20230114,+7.5
0,Troy,45,Appalachian State,58,20230114,-2.5
0,Cincinnati,54,SMU,52,20230114,-5.5
0,LIU,68,Saint Francis U,87,20230114,+10.5
0,Florida Gulf Coast,41,Bellarmine,61,20230114,-4.5
0,UNCG,88,Furman,80,20230114,+6.5
0,Mercer,68,East Tennessee State,55,20230114,+2.5
0,South Carolina State,67,North Carolina Central,71,20230114,+12.5
0,Grambling State,73,Southern,81,20230114,+3.5
0,Tennessee State,63,Tennessee Tech,71,20230114,+1.5
0,Mississippi Valley State,71,Bethune-Cookman,77,20230114,+5.5
0,Virginia,67,Florida State,58,20230114,-9.5
0,Louisiana-Lafayette,79,South Alabama,76,20230114,-1.5
0,Elon,60,Charleston,78,20230114,+20.5
0,Tulsa,69,Wichita State,73,20230114,+10.5
0,Morgan State,83,Coppin State,66,20230114,+1.5
0,UC Irvine,71,CSUN,57,20230114,-11.5
0,UAPB,67,Florida A&M,54,20230114,-2.5
0,Howard,86,Norfolk State,84,20230114,+8.5
0,Arizona State,74,Oregon State,69,20230114,-8.5
0,Valparaiso,76,Evansville,69,20230114,-2.5
0,UAB,81,Louisiana Tech,74,20230114,+2.5
0,UIC,64,Murray State,81,20230114,+8.5
0,Delaware State,66,Maryland Eastern Shore,68,20230114,+12.5
0,Northwestern State,63,Nicholls,77,20230114,+2.5
0,Saint Louis,81,George Washington,74,20230114,-2.5
0,LSU,66,Alabama,106,20230114,+14.5
0,Toledo,84,Northern Illinois,67,20230114,-12.5
0,Buffalo,78,Central Michigan,87,20230114,-5.5
0,Rhode Island,65,Massachusetts,75,20230114,+4.5
0,New Orleans,79,Texas A&M-Corpus Christi,97,20230114,+9.5
0,Little Rock,63,Eastern Illinois,70,20230114,+1.5
0,Houston Christian,90,McNeese State,81,20230114,+9.5
0,Cal State Fullerton,79,UC Davis,83,20230114,+5.5
0,Abilene Christian,63,Tarleton State,72,20230114,+3.5
0,Jacksonville,68,Jacksonville State,62,20230114,-2.5
0,Navy,67,Loyola Maryland,69,20230114,-3.5
0,Northern Iowa,72,Belmont,76,20230114,+4.5
0,California-San Diego,52,Bakersfield,56,20230114,-2.5
0,Duke,64,Clemson,72,20230114,-1.5
0,Austin Peay,72,Lipscomb,86,20230114,+7.5
0,Southeastern Louisiana,75,Incarnate Word,71,20230114,-4.5
0,William & Mary,69,UNCW,67,20230114,+12.5
0,Northern Arizona,56,Sacramento State,59,20230114,+8.5
0,Lamar,66,Texas A&M-Commerce,81,20230114,+10.5
0,California,78,Washington,81,20230114,+10.5
0,Oklahoma State,58,Baylor,74,20230114,+7.5
0,Weber State,52,Montana State,67,20230114,+7.5
0,Texas A&M,94,South Carolina,53,20230114,-7.5
0,Alcorn State,79,Texas Southern,74,20230114,+3.5
0,Arizona,68,Oregon,87,20230114,-4.5
0,Chattanooga,74,Samford,75,20230114,+1.5
0,Idaho,74,Eastern Washington,95,20230114,+8.5
0,Jackson State,50,Prairie View A&M,59,20230114,+3.5
0,Lindenwood,58,SIUE,68,20230114,+13.5
0,VMI,67,Wofford,86,20230114,+12.5
0,Air Force,51,Fresno State,48,20230114,+2.5
0,Central Arkansas,62,Liberty,82,20230114,+19.5
0,USC Upstate,65,Longwood,72,20230114,+11.5
0,South Dakota State,82,South Dakota,64,20230114,-1.5
0,Northern Kentucky,74,Green Bay,53,20230114,-9.5
0,Old Dominion,65,Marshall,73,20230114,+9.5
0,Presbyterian,56,High Point,64,20230114,+4.5
0,Georgia Southern,71,James Madison,83,20230114,+7.5
0,Notre Dame,73,Syracuse,78,20230114,+5.5
0,Albany,67,NJIT,74,20230114,+2.5
0,Wright State,78,Milwaukee,74,20230114,+0.5
0,Colorado State,82,UNLV,81,20230114,+6.5
0,FIU,59,Western Kentucky,70,20230114,+8.5
0,Chicago State,82,Texas-Rio Grande Valley,85,20230114,+5.5
0,Wake Forest,85,Boston College,63,20230114,-2.5
0,Western Illinois,60,Kansas City,52,20230114,+6.5
0,St. Thomas (MN,69,Oral Roberts,81,20230114,+12.5
0,Stanford,59,Washington State,60,20230114,+6.5
0,Colorado,54,UCLA,68,20230114,+11.5
0,Texas Tech,70,Texas,72,20230114,+8.5
0,Bradley,61,Drake,86,20230114,+2.5
0,Seattle,85,Utah Valley,80,20230114,+5.5
0,Illinois State,57,Southern Illinois,69,20230114,+10.5
0,UT Martin,66,Southern Indiana,80,20230114,+3.5
0,Mississippi State,63,Auburn,69,20230114,+7.5
0,New Mexico,76,San Diego State,67,20230114,+8.5
0,Santa Clara,92,Pacific,81,20230114,-4.5
0,UT Arlington,66,New Mexico State,55,20230114,+10.5
0,Sam Houston State,78,Utah Tech,53,20230114,-6.5
0,Idaho State,55,Montana,84,20230114,+7.5
0,Pepperdine,81,BYU,91,20230114,+10.5
0,Portland,75,Gonzaga,115,20230114,+19.5
0,Northern Colorado,69,Portland State,67,20230114,+4.5
0,San Diego,84,Loyola Marymount,98,20230114,+6.5
0,Grand Canyon,74,California Baptist,79,20230114,-1.5
0,UC Riverside,65,UC Santa Barbara,64,20230114,+9.5
0,Utah,56,USC,71,20230114,+4.5
0,Saint Mary's,78,San Francisco,61,20230114,-7.5
0,Boise State,85,Wyoming,68,20230114,-4.5
0,Long Beach State,70,Hawaii,79,20230114,+7.5
0,Eastern Michigan,0,Akron,0,20230114,NL
0,Kent State,0,Ohio,0,20230114,NL
0,Yale,0,Cornell,0,20230114,NL
0,Alabama State,0,Alabama A&M,0,20230114,NL
0,Utah State,0,Nevada,0,20230114,NL
0,Marist,66,Niagara,64,20230115,+4.5
0,Siena,62,Canisius,66,20230115,-4.5
0,Northwestern,78,Michigan,85,20230115,+4.5
0,St. John's,85,Connecticut,74,20230115,+14.5
0,Marquette,76,Xavier,80,20230115,+3.5
0,South Florida,81,East Carolina,70,20230115,+1.5
0,Rider,70,Iona,67,20230115,+12.5
0,Fairfield,56,Saint Peter's,52,20230115,+1.5
0,Quinnipiac,58,Mount St. Mary's,51,20230115,-6.5
0,Ohio State,64,Rutgers,68,20230115,+3.5
0,Indiana State,62,Missouri State,64,20230115,+1.5
0,Memphis,61,Temple,59,20230115,-5.5
0,Maryland,67,Iowa,81,20230115,+5.5
0,Hofstra,47,Towson,68,20230116,+2.5
0,Cornell,102,Columbia,85,20230116,-12.5
0,Georgetown,73,Villanova,77,20230116,+13.5
0,Saint Joseph's,71,La Salle,59,20230116,+1.5
0,Saint Francis U,51,Sacred Heart,54,20230116,+2.5
0,Dartmouth,60,Harvard,59,20230116,+9.5
0,Purdue,64,Michigan State,63,20230116,-4.5
0,George Washington,78,George Mason,75,20230116,+8.5
0,UTEP,60,Charlotte,58,20230116,+7.5
0,Alabama State,69,Alabama A&M,61,20230116,+4.5
0,Mississippi Valley State,59,Florida A&M,60,20230116,+5.5
0,Hartford,62,UMBC,87,20230116,+17.5
0,William & Mary,54,Charleston,82,20230116,+16.5
0,Brown,78,Yale,81,20230116,+8.5
0,Illinois,78,Minnesota,60,20230116,-8.5
0,Delaware,58,Northeastern,59,20230116,+1.5
0,UC Davis,78,California-San Diego,70,20230116,-2.5
0,St. Francis Brooklyn,73,LIU,66,20230116,-3.5
0,Fairleigh Dickinson,65,Stonehill,57,20230116,+0.5
0,Cleveland State,72,Purdue Fort Wayne,60,20230116,+5.5
0,Elon,54,UNCW,62,20230116,+14.5
0,North Texas,64,FIU,57,20230116,-8.5
0,Syracuse,78,Miami (FL,82,20230116,+6.5
0,North Carolina A&T,79,Hampton,67,20230116,-5.5
0,MORE,65,Howard,89,20230116,NL
0,Florida Atlantic,76,Western Kentucky,62,20230116,-4.5
0,Lehigh,74,Loyola Maryland,70,20230116,+1.5
0,Princeton,72,Penn,60,20230116,+1.5
0,Wagner,62,Merrimack College,57,20230116,+2.5
0,UAPB,77,Bethune-Cookman,71,20230116,+1.5
0,Rice,88,UTSA,81,20230116,-6.5
0,Cal Poly,78,UC Riverside,83,20230116,+7.5
0,Jackson State,82,Texas Southern,84,20230116,+3.5
0,Montana,57,Eastern Washington,64,20230116,+4.5
0,UAB,73,Middle Tennessee,74,20230116,-1.5
0,Alcorn State,77,Prairie View A&M,68,20230116,+3.5
0,UC Santa Barbara,73,UC Irvine,65,20230116,+2.5
0,Montana State,70,Idaho,74,20230116,-9.5
0,Bakersfield,46,Cal State Fullerton,76,20230116,+9.5
0,CSUN,51,Hawaii,58,20230116,+15.5
0,Ole Miss,70,South Carolina,58,20230117,-5.5
0,Ohio,75,Toledo,90,20230117,+8.5
0,Bowling Green,71,Buffalo,100,20230117,+6.5
0,Kansas,82,Kansas State,83,20230117,-1.5
0,Western Michigan,70,Ball State,71,20230117,+9.5
0,Kent State,77,Eastern Michigan,63,20230117,-13.5
0,Northern Illinois,81,Miami (OH,77,20230117,+6.5
0,Houston,80,Tulane,60,20230117,-10.5
0,UIC,66,Valparaiso,76,20230117,+2.5
0,Florida State,84,Notre Dame,71,20230117,+4.5
0,Boston College,64,North Carolina,72,20230117,+14.5
0,Tennessee,70,Mississippi State,59,20230117,-5.5
0,Akron,69,Central Michigan,51,20230117,-9.5
0,Rhode Island,57,Richmond,64,20230117,+7.5
0,Davidson,61,Dayton,68,20230117,+11.5
0,Massachusetts,55,VCU,83,20230117,+10.5
0,Creighton,73,Butler,52,20230117,-6.5
0,North Carolina State,78,Georgia Tech,66,20230117,-6.5
0,Texas,67,Iowa State,78,20230117,+2.5
0,Evansville,70,Southern Illinois,78,20230117,+17.5
0,Penn State,60,Wisconsin,63,20230117,+3.5
0,Alabama,78,Vanderbilt,66,20230117,-9.5
0,Nevada,62,Boise State,77,20230117,+5.5
0,Georgia,71,Kentucky,85,20230117,+11.5
0,Murray State,65,Belmont,80,20230117,+6.5
0,Clemson,77,Wake Forest,87,20230117,+3.5
0,San Jose State,57,New Mexico,77,20230117,+10.5
0,UNLV,71,Utah State,75,20230117,+7.5
0,Wyoming,74,Air Force,82,20230117,+4.5
0,Baylor,81,Texas Tech,74,20230117,+1.5
0,San Diego State,0,Colorado State,0,20230117,NL
0,UMBC,75,Massachusetts-Lowell,81,20230118,+4.5
0,Bucknell,68,Army,66,20230118,+5.5
0,Hartford,84,Morgan State,92,20230118,+13.5
0,Connecticut,66,Seton Hall,67,20230118,-5.5
0,Radford,63,Campbell,55,20230118,-1.5
0,Gardner-Webb,59,Longwood,64,20230118,+4.5
0,UNC Asheville,73,Charleston Southern,63,20230118,-2.5
0,Wofford,71,Western Carolina,76,20230118,-1.5
0,Virginia Tech,68,Virginia,78,20230118,+5.5
0,Presbyterian,60,USC Upstate,61,20230118,+5.5
0,Florida,52,Texas A&M,54,20230118,+3.5
0,Ohio State,60,Nebraska,63,20230118,-6.5
0,Auburn,67,LSU,49,20230118,-4.5
0,Boston,45,Navy,63,20230118,+2.5
0,Furman,77,Chattanooga,69,20230118,+0.5
0,Saint Louis,76,Loyola Chicago,59,20230118,-6.5
0,Duquesne,56,St. Bonaventure,65,20230118,+0.5
0,Colgate,77,Holy Cross,71,20230118,-13.5
0,Winthrop,66,High Point,71,20230118,+1.5
0,East Carolina,58,Temple,73,20230118,+8.5
0,Samford,69,East Tennessee State,59,20230118,-4.5
0,TCU,65,West Virginia,74,20230118,+2.5
0,Pittsburgh,75,Louisville,54,20230118,-9.5
0,Cincinnati,85,South Florida,69,20230118,-4.5
0,Lafayette,70,American,59,20230118,+4.5
0,Bradley,78,Indiana State,67,20230118,+1.5
0,Abilene Christian,54,Utah Valley,84,20230118,+8.5
0,Missouri State,65,Drake,62,20230118,+6.5
0,SMU,79,Tulsa,76,20230118,-3.5
0,Illinois State,63,Northern Iowa,65,20230118,+8.5
0,North Alabama,78,Central Arkansas,73,20230118,+1.5
0,Xavier,72,DePaul,73,20230118,-8.5
0,Arkansas,76,Missouri,79,20230118,+2.5
0,Utah Tech,85,Grand Canyon,89,20230118,+12.5
0,Oklahoma,56,Oklahoma State,72,20230118,+2.5
0,Providence,75,Marquette,83,20230118,+8.5
0,Oregon,87,California,58,20230118,-8.5
0,San Diego State,82,Colorado State,76,20230118,-4.5
0,Rutgers,57,Michigan State,70,20230119,+2.5
0,Maine,45,Vermont,66,20230119,+12.5
0,Binghamton,65,Albany,54,20230119,+1.5
0,NJIT,75,Bryant,87,20230119,+12.5
0,Kennesaw State,82,Stetson,81,20230119,+0.5
0,Wichita State,78,Memphis,88,20230119,+9.5
0,Liberty,66,Jacksonville,52,20230119,-7.5
0,Louisiana-Monroe,72,Georgia Southern,59,20230119,+8.5
0,Appalachian State,84,Coastal Carolina,93,20230119,-2.5
0,James Madison,89,Troy,87,20230119,+0.5
0,Georgia State,58,Old Dominion,70,20230119,+4.5
0,Jacksonville State,51,Florida Gulf Coast,55,20230119,+9.5
0,Oakland,83,IUPUI,77,20230119,-11.5
0,Purdue Fort Wayne,88,Wright State,80,20230119,+3.5
0,William & Mary,53,Delaware,80,20230119,+5.5
0,Towson,79,North Carolina A&T,67,20230119,-6.5
0,Northeastern,79,Stony Brook,66,20230119,-2.5
0,Hampton,73,Drexel,79,20230119,+15.5
0,Mercer,69,VMI,61,20230119,-5.5
0,Charlotte,58,Middle Tennessee,62,20230119,+2.5
0,Charleston,69,Monmouth,55,20230119,-20.5
0,Michigan,58,Maryland,64,20230119,+2.5
0,Purdue,61,Minnesota,39,20230119,-13.5
0,Queens (NC,90,North Florida,95,20230119,-1.5
0,Cleveland State,56,Northern Kentucky,57,20230119,+4.5
0,Citadel,60,UNCG,70,20230119,+13.5
0,UNCW,46,Hofstra,70,20230119,+3.5
0,Stephen F. Austin,71,Sam Houston State,76,20230119,+5.5
0,Marshall,81,Texas State,73,20230119,-5.5
0,UT Martin,80,Southeast Missouri State,60,20230119,+6.5
0,Denver,75,South Dakota,60,20230119,+4.5
0,Oral Roberts,92,North Dakota State,69,20230119,-6.5
0,Omaha,61,South Dakota State,84,20230119,+9.5
0,Kansas City,60,North Dakota,77,20230119,-2.5
0,Louisiana-Lafayette,80,Arkansas State,71,20230119,-6.5
0,UC Riverside,74,UC Davis,72,20230119,+3.5
0,South Alabama,72,Southern Miss,76,20230119,+6.5
0,Robert Morris,69,Milwaukee,77,20230119,+4.5
0,Youngstown State,86,Green Bay,70,20230119,-15.5
0,Eastern Washington,83,Northern Colorado,75,20230119,-2.5
0,Idaho,88,Northern Arizona,83,20230119,+5.5
0,McNeese State,64,Nicholls,73,20230119,+8.5
0,Texas A&M-Corpus Christi,66,Lamar,68,20230119,-11.5
0,Bellarmine,56,Austin Peay,45,20230119,+1.5
0,Rice,72,North Texas,60,20230119,+12.5
0,Texas-Rio Grande Valley,73,UT Arlington,85,20230119,+4.5
0,Eastern Kentucky,62,Lipscomb,75,20230119,+4.5
0,Incarnate Word,89,Houston Christian,78,20230119,+3.5
0,Florida Atlantic,83,UTSA,64,20230119,-16.5
0,Texas A&M-Commerce,63,New Orleans,58,20230119,+2.5
0,Indiana,80,Illinois,65,20230119,+6.5
0,Morehead State,67,SIUE,58,20230119,+8.5
0,Northwestern State,91,Southeastern Louisiana,81,20230119,+0.5
0,Tennessee Tech,77,Little Rock,75,20230119,-2.5
0,New Mexico State,76,Southern Utah,111,20230119,+6.5
0,Eastern Illinois,74,Tennessee State,78,20230119,+7.5
0,Southern Indiana,81,Lindenwood,65,20230119,-5.5
0,Sacramento State,61,Idaho State,65,20230119,-2.5
0,Western Kentucky,74,Louisiana Tech,85,20230119,+4.5
0,FIU,61,UTEP,81,20230119,+5.5
0,Washington State,63,Utah,77,20230119,+4.5
0,Loyola Marymount,68,Gonzaga,67,20230119,+16.5
0,San Diego,83,Portland,88,20230119,+4.5
0,Portland State,68,Weber State,84,20230119,+4.5
0,USC,66,Arizona,81,20230119,+8.5
0,Washington,75,Colorado,72,20230119,+8.5
0,California-San Diego,71,Cal Poly,64,20230119,+3.5
0,Tarleton State,47,Seattle,67,20230119,+6.5
0,Cal State Fullerton,67,Long Beach State,72,20230119,+4.5
0,Hawaii,68,UC Irvine,76,20230119,+2.5
0,CSUN,52,UC Santa Barbara,72,20230119,+15.5
0,UCLA,74,Arizona State,62,20230119,-4.5
0,Oregon State,46,Stanford,67,20230119,+11.5
0,BYU,76,Santa Clara,83,20230119,+2.5
0,Pacific,57,San Francisco,78,20230119,+10.5
0,Saint Mary's,73,Pepperdine,44,20230119,-11.5
0,North Alabama,0,Central Arkansas,0,20230119,NL
0,UMBC,0,Massachusetts-Lowell,0,20230119,NL
0,Ball State,65,Kent State,86,20230120,+7.5
0,Niagara,62,Rider,65,20230120,+4.5
0,Stonehill,73,LIU,66,20230120,-6.5
0,Central Connecticut State,50,Wagner,72,20230120,+4.5
0,Iona,84,Manhattan,76,20230120,-14.5
0,Sacred Heart,92,Fairleigh Dickinson,85,20230120,+4.5
0,St. Francis Brooklyn,61,Saint Francis U,87,20230120,+5.5
0,VCU,74,Richmond,62,20230120,+1.5
0,Saint Peter's,61,Marist,57,20230120,+2.5
0,Villanova,57,St. John's,49,20230120,+4.5
0,Canisius,58,Fairfield,67,20230120,+4.5
0,Mount St. Mary's,57,Siena,72,20230120,+8.5
0,Toledo,86,Buffalo,77,20230120,-5.5
0,Boise State,79,New Mexico,81,20230120,+2.5
0,Syracuse,80,Georgia Tech,63,20230121,-3.5
0,George Mason,79,Rhode Island,72,20230121,-1.5
0,Georgetown,82,Xavier,95,20230121,+17.5
0,Detroit,89,IUPUI,77,20230121,-12.5
0,UCF,72,South Florida,85,20230121,-3.5
0,Ole Miss,57,Arkansas,69,20230121,+9.5
0,Charleston,87,Northeastern,61,20230121,-9.5
0,Miami (FL,66,Duke,68,20230121,+6.5
0,Dayton,69,George Washington,76,20230121,-8.5
0,TCU,83,Kansas,60,20230121,+7.5
0,Loyola Maryland,53,Boston,66,20230121,+7.5
0,Massachusetts,68,Saint Joseph's,74,20230121,+2.5
0,Citadel,60,VMI,52,20230121,+1.5
0,Vanderbilt,85,Georgia,82,20230121,+3.5
0,New Hampshire,69,UMBC,80,20230121,+7.5
0,UNCW,62,Stony Brook,51,20230121,-6.5
0,Navy,77,Army,71,20230121,+1.5
0,Texas Tech,58,Kansas State,68,20230121,+3.5
0,Kansas City,75,North Dakota State,73,20230121,+5.5
0,Northern Iowa,78,UIC,72,20230121,-4.5
0,North Carolina A&T,90,William & Mary,86,20230121,+0.5
0,UCLA,52,Arizona,58,20230121,+2.5
0,Omaha,68,South Dakota,84,20230121,+5.5
0,American,61,Colgate,62,20230121,+11.5
0,Oral Roberts,84,North Dakota,72,20230121,-13.5
0,Holy Cross,80,Bucknell,73,20230121,+7.5
0,South Alabama,81,Coastal Carolina,85,20230121,-3.5
0,Boston College,84,Notre Dame,72,20230121,+4.5
0,Iowa State,59,Oklahoma State,61,20230121,+1.5
0,Southern Illinois,61,Missouri State,57,20230121,+2.5
0,Delaware,74,Drexel,77,20230121,+2.5
0,Virginia,76,Wake Forest,67,20230121,-3.5
0,Gardner-Webb,63,Winthrop,61,20230121,-2.5
0,Queens (NC,70,Jacksonville,77,20230121,+3.5
0,Cornell,89,Harvard,95,20230121,-1.5
0,Texas A&M,67,Kentucky,76,20230121,+5.5
0,High Point,80,Radford,95,20230121,+6.5
0,Fordham,65,Duquesne,58,20230121,+6.5
0,Dartmouth,90,Princeton,93,20230121,+12.5
0,Iowa,77,Ohio State,93,20230121,+3.5
0,Longwood,58,Presbyterian,56,20230121,-8.5
0,Jacksonville State,81,Stetson,87,20230121,+5.5
0,DePaul,64,Providence,75,20230121,+9.5
0,Central Michigan,68,Ohio,96,20230121,+11.5
0,USC Upstate,58,UNC Asheville,64,20230121,+7.5
0,Liberty,73,North Florida,62,20230121,-11.5
0,Nebraska,65,Penn State,76,20230121,+8.5
0,Akron,63,Western Michigan,55,20230121,-7.5
0,La Salle,71,Saint Louis,84,20230121,+13.5
0,Hampton,83,Monmouth,66,20230121,+3.5
0,Florida State,71,Pittsburgh,64,20230121,+7.5
0,St. Thomas (MN,56,Western Illinois,60,20230121,+1.5
0,East Tennessee State,78,Chattanooga,62,20230121,+8.5
0,Georgia State,52,Georgia Southern,58,20230121,+5.5
0,Denver,61,South Dakota State,76,20230121,+9.5
0,James Madison,70,Southern Miss,83,20230121,+1.5
0,Marshall,87,Arkansas State,78,20230121,-10.5
0,Auburn,81,South Carolina,66,20230121,-12.5
0,Northern Illinois,88,Eastern Michigan,67,20230121,+2.5
0,Towson,66,Elon,62,20230121,-10.5
0,Mercer,48,UNCG,59,20230121,+7.5
0,Eastern Washington,79,Northern Arizona,76,20230121,-4.5
0,Hawaii,67,UC Riverside,63,20230121,+1.5
0,Eastern Kentucky,74,Austin Peay,59,20230121,-3.5
0,Colorado State,57,Wyoming,58,20230121,-0.5
0,North Texas,63,UAB,52,20230121,+3.5
0,Delaware State,55,North Carolina Central,74,20230121,+15.5
0,Columbia,85,Brown,97,20230121,+11.5
0,Morgan State,55,Howard,88,20230121,+4.5
0,Marquette,74,Seton Hall,53,20230121,-2.5
0,FIU,77,UTSA,72,20230121,-4.5
0,St. Bonaventure,55,Loyola Chicago,67,20230121,-1.5
0,Baylor,62,Oklahoma,60,20230121,-1.5
0,Tennessee,77,LSU,56,20230121,-11.5
0,Drake,97,Evansville,61,20230121,-14.5
0,Norfolk State,96,Coppin State,65,20230121,-4.5
0,Bethune-Cookman,66,Jackson State,70,20230121,+8.5
0,Maryland Eastern Shore,76,South Carolina State,70,20230121,+0.5
0,Belmont,78,Bradley,76,20230121,+8.5
0,Eastern Illinois,78,UT Martin,91,20230121,+9.5
0,Texas A&M-Commerce,73,Southeastern Louisiana,79,20230121,+4.5
0,Tennessee State,77,Little Rock,89,20230121,-2.5
